timestamp,symbol,bid,ask,size
2025-01-06 11:14:16,MSFT,134.2189,134.2284,9378
2025-01-06 11:14:17,MSFT,134.2321,134.2385,3557
2025-01-06 11:14:18,MSFT,134.2023,134.2243,403
2025-01-06 11:14:19,MSFT,134.2119,134.2273,9343
2025-01-06 11:14:20,MSFT,134.219,134.2297,7935
2025-01-06 11:14:21,MSFT,134.2195,134.2303,2322
2025-01-06 11:14:22,MSFT,134.2421,134.2534,4774
2025-01-06 11:14:23,MSFT,134.2536,134.263,355
2025-01-06 11:14:24,MSFT,134.2474,134.2533,8450
2025-01-06 11:14:25,MSFT,134.2319,134.2512,2813
2025-01-06 11:14:26,MSFT,134.255,134.2624,5071
2025-01-06 11:14:27,MSFT,134.2576,134.2642,6463
2025-01-06 11:14:28,MSFT,134.2058,134.2257,1211
2025-01-06 11:14:29,MSFT,134.1957,134.2273,3177
2025-01-06 11:14:30,MSFT,134.1946,134.216,6159
2025-01-06 11:14:31,MSFT,134.1762,134.1966,3486
2025-01-06 11:14:32,MSFT,134.2054,134.2227,9826
2025-01-06 11:14:33,MSFT,134.2168,134.2377,7739
2025-01-06 11:14:34,MSFT,134.1945,134.2131,4265
2025-01-06 11:14:35,MSFT,134.216,134.2242,2655
2025-01-06 11:14:36,MSFT,134.2197,134.2391,725
2025-01-06 11:14:37,MSFT,134.2149,134.229,624
2025-01-06 11:14:38,MSFT,134.2235,134.2288,6003
2025-01-06 11:14:39,MSFT,134.2309,134.2391,8101
2025-01-06 11:14:40,MSFT,134.2165,134.2329,8757
2025-01-06 11:14:41,MSFT,134.2014,134.2184,98
2025-01-06 11:14:42,MSFT,134.2289,134.2396,6371
2025-01-06 11:14:43,MSFT,134.2501,134.2775,2188
2025-01-06 11:14:44,MSFT,134.2483,134.2656,4337
2025-01-06 11:14:45,MSFT,134.2576,134.2642,899
2025-01-06 11:14:46,MSFT,134.2548,134.2661,8660
2025-01-06 11:14:47,MSFT,134.2212,134.2367,4232
2025-01-06 11:14:48,MSFT,134.2416,134.2563,3413
2025-01-06 11:14:49,MSFT,134.2551,134.2668,8868
2025-01-06 11:14:50,MSFT,134.274,134.2872,4495
2025-01-06 11:14:51,MSFT,134.2786,134.2852,353
2025-01-06 11:14:52,MSFT,134.2556,134.2756,2402
2025-01-06 11:14:53,MSFT,134.2482,134.2583,2268
2025-01-06 11:14:54,MSFT,134.2399,134.2472,1405
2025-01-06 11:14:55,MSFT,134.2356,134.2416,499
2025-01-06 11:14:56,MSFT,134.2174,134.2337,5789
2025-01-06 11:14:57,MSFT,134.226,134.2352,5741
2025-01-06 11:14:58,MSFT,134.2615,134.2673,5212
2025-01-06 11:14:59,MSFT,134.2646,134.2715,4970
2025-01-06 11:15:00,MSFT,134.288,134.2965,1582
2025-01-06 11:15:01,MSFT,134.2974,134.3047,1116
2025-01-06 11:15:02,MSFT,134.3069,134.3152,9887
2025-01-06 11:15:03,MSFT,134.2901,134.2991,5194
2025-01-06 11:15:04,MSFT,134.2881,134.2985,435
2025-01-06 11:15:05,MSFT,134.2934,134.2993,7294
2025-01-06 11:15:06,MSFT,134.2449,134.2601,4788
2025-01-06 11:15:07,MSFT,134.2274,134.2423,5927
2025-01-06 11:15:08,MSFT,134.239,134.2588,6208
2025-01-06 11:15:09,MSFT,134.2371,134.2482,9128
2025-01-06 11:15:10,MSFT,134.2294,134.2404,6383
2025-01-06 11:15:11,MSFT,134.2655,134.2751,5769
2025-01-06 11:15:12,MSFT,134.2462,134.2605,9484
2025-01-06 11:15:13,MSFT,134.268,134.2825,2253
2025-01-06 11:15:14,MSFT,134.2909,134.2988,6404
2025-01-06 11:15:15,MSFT,134.3279,134.3391,4024
2025-01-06 11:15:16,MSFT,134.3553,134.3753,3649
2025-01-06 11:15:17,MSFT,134.3499,134.3764,5035
2025-01-06 11:15:18,MSFT,134.3516,134.3725,2790
2025-01-06 11:15:19,MSFT,134.3471,134.3523,5866
2025-01-06 11:15:20,MSFT,134.3714,134.3908,6088
2025-01-06 11:15:21,MSFT,134.384,134.3924,913
2025-01-06 11:15:22,MSFT,134.4012,134.4097,4886
2025-01-06 11:15:23,MSFT,134.4001,134.4083,1382
2025-01-06 11:15:24,MSFT,134.3773,134.4001,9292
2025-01-06 11:15:25,MSFT,134.4015,134.4105,7240
2025-01-06 11:15:26,MSFT,134.3949,134.4009,6303
2025-01-06 11:15:27,MSFT,134.4072,134.4144,1189
2025-01-06 11:15:28,MSFT,134.3744,134.404,329
2025-01-06 11:15:29,MSFT,134.3742,134.3921,215
2025-01-06 11:15:30,MSFT,134.3413,134.3485,5749
2025-01-06 11:15:31,MSFT,134.3577,134.368,1136
2025-01-06 11:15:32,MSFT,134.3113,134.3178,8973
2025-01-06 11:15:33,MSFT,134.3436,134.3634,7873
2025-01-06 11:15:34,MSFT,134.3737,134.3804,3302
2025-01-06 11:15:35,MSFT,134.3493,134.3572,8577
2025-01-06 11:15:36,MSFT,134.3444,134.3542,1824
2025-01-06 11:15:37,MSFT,134.38,134.3864,4089
2025-01-06 11:15:38,MSFT,134.3684,134.388,4141
2025-01-06 11:15:39,MSFT,134.3828,134.3909,9007
2025-01-06 11:15:40,MSFT,134.3834,134.3915,2813
2025-01-06 11:15:41,MSFT,134.3684,134.3856,5584
2025-01-06 11:15:42,MSFT,134.3799,134.3866,920
2025-01-06 11:15:43,MSFT,134.36,134.37,4655
2025-01-06 11:15:44,MSFT,134.3844,134.4083,7152
2025-01-06 11:15:45,MSFT,134.3472,134.3757,8270
2025-01-06 11:15:46,MSFT,134.3553,134.3643,2905
2025-01-06 11:15:47,MSFT,134.3744,134.38,4493
2025-01-06 11:15:48,MSFT,134.3782,134.3999,4353
2025-01-06 11:15:49,MSFT,134.3775,134.3861,6961
2025-01-06 11:15:50,MSFT,134.3536,134.3755,8097
2025-01-06 11:15:51,MSFT,134.3636,134.376,1066
2025-01-06 11:15:52,MSFT,134.3544,134.3623,7146
2025-01-06 11:15:53,MSFT,134.3772,134.3902,9125
2025-01-06 11:15:54,MSFT,134.3764,134.3908,8196
2025-01-06 11:15:55,MSFT,134.3789,134.3969,3055
2025-01-06 11:15:56,MSFT,134.3743,134.3844,4336
2025-01-06 11:15:57,MSFT,134.3716,134.3838,1600
2025-01-06 11:15:58,MSFT,134.354,134.3691,8389
2025-01-06 11:15:59,MSFT,134.3296,134.3428,9871
2025-01-06 11:16:00,MSFT,134.3138,134.3207,6895
2025-01-06 11:16:01,MSFT,134.3526,134.358,1003
2025-01-06 11:16:02,MSFT,134.364,134.379,305
2025-01-06 11:16:03,MSFT,134.3739,134.3842,7985
2025-01-06 11:16:04,MSFT,134.3996,134.4102,2491
2025-01-06 11:16:05,MSFT,134.4003,134.4163,2165
2025-01-06 11:16:06,MSFT,134.4128,134.4356,2054
2025-01-06 11:16:07,MSFT,134.4223,134.4344,2118
2025-01-06 11:16:08,MSFT,134.4476,134.4655,2072
2025-01-06 11:16:09,MSFT,134.4594,134.4836,2746
2025-01-06 11:16:10,MSFT,134.4314,134.4398,4274
2025-01-06 11:16:11,MSFT,134.4366,134.4518,5442
2025-01-06 11:16:12,MSFT,134.4007,134.427,8877
2025-01-06 11:16:13,MSFT,134.4416,134.4493,1640
2025-01-06 11:16:14,MSFT,134.4615,134.4668,7121
2025-01-06 11:16:15,MSFT,134.4602,134.466,6366
2025-01-06 11:16:16,MSFT,134.4641,134.4805,5884
2025-01-06 11:16:17,MSFT,134.4519,134.4703,3025
2025-01-06 11:16:18,MSFT,134.4969,134.5062,6688
2025-01-06 11:16:19,MSFT,134.4759,134.4893,8170
2025-01-06 11:16:20,MSFT,134.4906,134.5028,7149
2025-01-06 11:16:21,MSFT,134.4732,134.4862,8452
2025-01-06 11:16:22,MSFT,134.4671,134.4786,126
2025-01-06 11:16:23,MSFT,134.483,134.4916,5933
2025-01-06 11:16:24,MSFT,134.4585,134.4877,6231
2025-01-06 11:16:25,MSFT,134.4792,134.4891,6954
2025-01-06 11:16:26,MSFT,134.5,134.5055,5852
2025-01-06 11:16:27,MSFT,134.5094,134.5238,7981
2025-01-06 11:16:28,MSFT,134.5014,134.5135,7243
2025-01-06 11:16:29,MSFT,134.5344,134.5404,3965
2025-01-06 11:16:30,MSFT,134.4981,134.5075,3616
2025-01-06 11:16:31,MSFT,134.4717,134.4822,7844
2025-01-06 11:16:32,MSFT,134.455,134.4642,7804
2025-01-06 11:16:33,MSFT,134.4791,134.4847,5073
2025-01-06 11:16:34,MSFT,134.4807,134.5031,4496
2025-01-06 11:16:35,MSFT,134.4576,134.4867,226
2025-01-06 11:16:36,MSFT,134.4597,134.4686,9736
2025-01-06 11:16:37,MSFT,134.4527,134.4698,683
2025-01-06 11:16:38,MSFT,134.459,134.4729,6053
2025-01-06 11:16:39,MSFT,134.4614,134.4931,3595
2025-01-06 11:16:40,MSFT,134.4731,134.4888,9744
2025-01-06 11:16:41,MSFT,134.4824,134.4875,3258
2025-01-06 11:16:42,MSFT,134.441,134.4461,3114
2025-01-06 11:16:43,MSFT,134.4312,134.4491,3795
2025-01-06 11:16:44,MSFT,134.4519,134.4621,2679
2025-01-06 11:16:45,MSFT,134.4421,134.4601,1321
2025-01-06 11:16:46,MSFT,134.4213,134.4445,965
2025-01-06 11:16:47,MSFT,134.4198,134.4458,7965
2025-01-06 11:16:48,MSFT,134.4384,134.4465,5580
2025-01-06 11:16:49,MSFT,134.4267,134.4484,5784
2025-01-06 11:16:50,MSFT,134.442,134.4481,2586
2025-01-06 11:16:51,MSFT,134.4564,134.4815,2274
2025-01-06 11:16:52,MSFT,134.4683,134.4906,1031
2025-01-06 11:16:53,MSFT,134.4427,134.4489,5949
2025-01-06 11:16:54,MSFT,134.4406,134.481,9483
2025-01-06 11:16:55,MSFT,134.4647,134.4742,3645
2025-01-06 11:16:56,MSFT,134.4636,134.4723,7668
2025-01-06 11:16:57,MSFT,134.4484,134.4681,4825
2025-01-06 11:16:58,MSFT,134.5056,134.5256,4755
2025-01-06 11:16:59,MSFT,134.4764,134.4898,1485
2025-01-06 11:17:00,MSFT,134.4645,134.4726,1593
2025-01-06 11:17:01,MSFT,134.4812,134.5002,7051
2025-01-06 11:17:02,MSFT,134.4529,134.4618,3226
2025-01-06 11:17:03,MSFT,134.4367,134.4453,821
2025-01-06 11:17:04,MSFT,134.4128,134.4365,1995
2025-01-06 11:17:05,MSFT,134.4055,134.4262,5190
2025-01-06 11:17:06,MSFT,134.4148,134.4334,5005
2025-01-06 11:17:07,MSFT,134.4236,134.4459,8401
2025-01-06 11:17:08,MSFT,134.4594,134.4651,8292
2025-01-06 11:17:09,MSFT,134.4738,134.4844,3051
2025-01-06 11:17:10,MSFT,134.4592,134.4736,8260
2025-01-06 11:17:11,MSFT,134.466,134.4945,6143
2025-01-06 11:17:12,MSFT,134.4841,134.493,3724
2025-01-06 11:17:13,MSFT,134.4528,134.4594,5163
2025-01-06 11:17:14,MSFT,134.4219,134.4405,3379
2025-01-06 11:17:15,MSFT,134.4179,134.4273,3148
2025-01-06 11:17:16,MSFT,134.3925,134.4051,7689
2025-01-06 11:17:17,MSFT,134.3589,134.3779,6686
2025-01-06 11:17:18,MSFT,134.3873,134.4088,1530
2025-01-06 11:17:19,MSFT,134.3671,134.3845,9884
2025-01-06 11:17:20,MSFT,134.362,134.3735,3667
2025-01-06 11:17:21,MSFT,134.3348,134.3468,3859
2025-01-06 11:17:22,MSFT,134.3113,134.3228,3395
2025-01-06 11:17:23,MSFT,134.2655,134.278,8850
2025-01-06 11:17:24,MSFT,134.2731,134.2879,414
2025-01-06 11:17:25,MSFT,134.2924,134.3021,2713
2025-01-06 11:17:26,MSFT,134.2877,134.3033,4096
2025-01-06 11:17:27,MSFT,134.3103,134.3213,1352
2025-01-06 11:17:28,MSFT,134.3204,134.3324,8154
2025-01-06 11:17:29,MSFT,134.3163,134.3289,7806
2025-01-06 11:17:30,MSFT,134.3191,134.333,3275
2025-01-06 11:17:31,MSFT,134.3226,134.3292,5711
2025-01-06 11:17:32,MSFT,134.2931,134.3109,989
2025-01-06 11:17:33,MSFT,134.2668,134.2782,6686
2025-01-06 11:17:34,MSFT,134.268,134.288,1583
2025-01-06 11:17:35,MSFT,134.311,134.3221,6814
2025-01-06 11:17:36,MSFT,134.3411,134.3509,8217
2025-01-06 11:17:37,MSFT,134.3255,134.3395,4799
2025-01-06 11:17:38,MSFT,134.3099,134.3155,6733
2025-01-06 11:17:39,MSFT,134.3234,134.3302,7301
2025-01-06 11:17:40,MSFT,134.3305,134.3362,1162
2025-01-06 11:17:41,MSFT,134.3377,134.3717,6798
2025-01-06 11:17:42,MSFT,134.3638,134.3874,815
2025-01-06 11:17:43,MSFT,134.3845,134.4005,8654
2025-01-06 11:17:44,MSFT,134.3738,134.3904,5829
2025-01-06 11:17:45,MSFT,134.3648,134.374,4764
2025-01-06 11:17:46,MSFT,134.3453,134.3647,3005
2025-01-06 11:17:47,MSFT,134.3651,134.3746,3936
2025-01-06 11:17:48,MSFT,134.3609,134.3883,7347
2025-01-06 11:17:49,MSFT,134.3615,134.391,3560
2025-01-06 11:17:50,MSFT,134.3847,134.3972,1338
2025-01-06 11:17:51,MSFT,134.3922,134.4206,231
2025-01-06 11:17:52,MSFT,134.3842,134.3992,1913
2025-01-06 11:17:53,MSFT,134.369,134.3781,9576
2025-01-06 11:17:54,MSFT,134.3404,134.3639,1408
2025-01-06 11:17:55,MSFT,134.3798,134.3882,5690
2025-01-06 11:17:56,MSFT,134.3744,134.399,4192
2025-01-06 11:17:57,MSFT,134.3779,134.3877,2341
2025-01-06 11:17:58,MSFT,134.3975,134.4088,8100
2025-01-06 11:17:59,MSFT,134.4183,134.4283,1176
2025-01-06 11:18:00,MSFT,134.4219,134.4329,5256
2025-01-06 11:18:01,MSFT,134.424,134.4315,7921
2025-01-06 11:18:02,MSFT,134.4406,134.4475,7673
2025-01-06 11:18:03,MSFT,134.4548,134.4621,498
2025-01-06 11:18:04,MSFT,134.4204,134.4461,709
2025-01-06 11:18:05,MSFT,134.4304,134.4403,1328
2025-01-06 11:18:06,MSFT,134.4298,134.4417,1725
2025-01-06 11:18:07,MSFT,134.4273,134.4498,4451
2025-01-06 11:18:08,MSFT,134.4116,134.4255,1808
2025-01-06 11:18:09,MSFT,134.4023,134.4177,8159
2025-01-06 11:18:10,MSFT,134.3873,134.3981,2965
2025-01-06 11:18:11,MSFT,134.3607,134.3787,8350
2025-01-06 11:18:12,MSFT,134.3759,134.3918,3957
2025-01-06 11:18:13,MSFT,134.361,134.376,750
2025-01-06 11:18:14,MSFT,134.3813,134.4025,3486
2025-01-06 11:18:15,MSFT,134.4092,134.4174,7469
2025-01-06 11:18:16,MSFT,134.4458,134.4619,2910
2025-01-06 11:18:17,MSFT,134.4698,134.4867,8374
2025-01-06 11:18:18,MSFT,134.4994,134.5065,9089
2025-01-06 11:18:19,MSFT,134.5004,134.5081,2279
2025-01-06 11:18:20,MSFT,134.5047,134.5101,9165
2025-01-06 11:18:21,MSFT,134.5078,134.5207,9384
2025-01-06 11:18:22,MSFT,134.5106,134.529,9477
2025-01-06 11:18:23,MSFT,134.5128,134.5249,2743
2025-01-06 11:18:24,MSFT,134.533,134.5401,6976
2025-01-06 11:18:25,MSFT,134.5133,134.5196,4454
2025-01-06 11:18:26,MSFT,134.5492,134.5616,6800
2025-01-06 11:18:27,MSFT,134.5645,134.5843,4286
2025-01-06 11:18:28,MSFT,134.5565,134.5666,2555
2025-01-06 11:18:29,MSFT,134.5717,134.5871,963
2025-01-06 11:18:30,MSFT,134.572,134.5936,4336
2025-01-06 11:18:31,MSFT,134.5621,134.5761,2900
2025-01-06 11:18:32,MSFT,134.5822,134.5896,4723
2025-01-06 11:18:33,MSFT,134.6021,134.6125,9027
2025-01-06 11:18:34,MSFT,134.5879,134.6066,171
2025-01-06 11:18:35,MSFT,134.6094,134.6185,386
2025-01-06 11:18:36,MSFT,134.6258,134.6389,2454
2025-01-06 11:18:37,MSFT,134.5884,134.5944,7635
2025-01-06 11:18:38,MSFT,134.5996,134.6067,1765
2025-01-06 11:18:39,MSFT,134.5789,134.5893,4910
2025-01-06 11:18:40,MSFT,134.5822,134.5921,7397
2025-01-06 11:18:41,MSFT,134.5968,134.6137,7649
2025-01-06 11:18:42,MSFT,134.5999,134.6186,2682
2025-01-06 11:18:43,MSFT,134.6194,134.6248,3738
2025-01-06 11:18:44,MSFT,134.6072,134.6173,4019
2025-01-06 11:18:45,MSFT,134.6112,134.6163,1522
2025-01-06 11:18:46,MSFT,134.6364,134.6461,3082
2025-01-06 11:18:47,MSFT,134.6387,134.648,6953
2025-01-06 11:18:48,MSFT,134.6667,134.6732,1769
2025-01-06 11:18:49,MSFT,134.6776,134.6922,3179
2025-01-06 11:18:50,MSFT,134.6979,134.7048,9496
2025-01-06 11:18:51,MSFT,134.6701,134.6803,8473
2025-01-06 11:18:52,MSFT,134.6256,134.6389,6327
2025-01-06 11:18:53,MSFT,134.6715,134.686,5486
2025-01-06 11:18:54,MSFT,134.6854,134.6934,3553
2025-01-06 11:18:55,MSFT,134.6584,134.6934,5436
2025-01-06 11:18:56,MSFT,134.6617,134.6768,6994
2025-01-06 11:18:57,MSFT,134.6683,134.6798,170
2025-01-06 11:18:58,MSFT,134.6945,134.7026,6097
2025-01-06 11:18:59,MSFT,134.7095,134.7247,4092
2025-01-06 11:19:00,MSFT,134.7204,134.7324,9050
2025-01-06 11:19:01,MSFT,134.7255,134.7417,8201
2025-01-06 11:19:02,MSFT,134.7377,134.7467,5171
2025-01-06 11:19:03,MSFT,134.7687,134.7742,297
2025-01-06 11:19:04,MSFT,134.7747,134.7813,279
2025-01-06 11:19:05,MSFT,134.792,134.8003,699
2025-01-06 11:19:06,MSFT,134.8087,134.8157,9907
2025-01-06 11:19:07,MSFT,134.793,134.8053,2086
2025-01-06 11:19:08,MSFT,134.7632,134.77,2157
2025-01-06 11:19:09,MSFT,134.7648,134.7827,6293
2025-01-06 11:19:10,MSFT,134.7588,134.7851,4658
2025-01-06 11:19:11,MSFT,134.7619,134.774,9046
2025-01-06 11:19:12,MSFT,134.7816,134.7882,7512
2025-01-06 11:19:13,MSFT,134.7896,134.8001,5635
2025-01-06 11:19:14,MSFT,134.7879,134.7943,7892
2025-01-06 11:19:15,MSFT,134.8203,134.8335,3619
2025-01-06 11:19:16,MSFT,134.81,134.8205,9602
2025-01-06 11:19:17,MSFT,134.7906,134.7982,728
2025-01-06 11:19:18,MSFT,134.7889,134.799,1410
2025-01-06 11:19:19,MSFT,134.8198,134.8317,1901
2025-01-06 11:19:20,MSFT,134.8109,134.8239,5102
2025-01-06 11:19:21,MSFT,134.8123,134.8174,6740
2025-01-06 11:19:22,MSFT,134.8,134.8111,4649
2025-01-06 11:19:23,MSFT,134.7597,134.7778,6847
2025-01-06 11:19:24,MSFT,134.7405,134.7514,6094
2025-01-06 11:19:25,MSFT,134.6942,134.7002,6559
2025-01-06 11:19:26,MSFT,134.6752,134.6869,9325
2025-01-06 11:19:27,MSFT,134.6828,134.6903,5170
2025-01-06 11:19:28,MSFT,134.7075,134.7266,4719
2025-01-06 11:19:29,MSFT,134.7086,134.714,7254
2025-01-06 11:19:30,MSFT,134.7227,134.7418,639
2025-01-06 11:19:31,MSFT,134.7036,134.7124,3078
2025-01-06 11:19:32,MSFT,134.7143,134.721,1853
2025-01-06 11:19:33,MSFT,134.7144,134.7325,5010
2025-01-06 11:19:34,MSFT,134.7394,134.7469,5503
2025-01-06 11:19:35,MSFT,134.7681,134.7743,2842
2025-01-06 11:19:36,MSFT,134.77,134.7819,3978
2025-01-06 11:19:37,MSFT,134.7725,134.7858,4784
2025-01-06 11:19:38,MSFT,134.7658,134.7806,5266
2025-01-06 11:19:39,MSFT,134.772,134.7785,561
2025-01-06 11:19:40,MSFT,134.7476,134.7582,8473
2025-01-06 11:19:41,MSFT,134.7373,134.7496,8880
2025-01-06 11:19:42,MSFT,134.7306,134.7535,9540
2025-01-06 11:19:43,MSFT,134.6975,134.7075,7994
2025-01-06 11:19:44,MSFT,134.7011,134.7077,5666
2025-01-06 11:19:45,MSFT,134.7082,134.7198,9271
2025-01-06 11:19:46,MSFT,134.7081,134.7154,9091
2025-01-06 11:19:47,MSFT,134.7109,134.7162,6806
2025-01-06 11:19:48,MSFT,134.73,134.7554,6344
2025-01-06 11:19:49,MSFT,134.73,134.7479,4536
2025-01-06 11:19:50,MSFT,134.7249,134.7353,6908
2025-01-06 11:19:51,MSFT,134.7215,134.7315,1846
2025-01-06 11:19:52,MSFT,134.7073,134.7249,6994
2025-01-06 11:19:53,MSFT,134.6846,134.7038,3477
2025-01-06 11:19:54,MSFT,134.6411,134.6635,1154
2025-01-06 11:19:55,MSFT,134.672,134.6811,9660
2025-01-06 11:19:56,MSFT,134.6891,134.7021,3073
2025-01-06 11:19:57,MSFT,134.6729,134.6849,3726
2025-01-06 11:19:58,MSFT,134.6773,134.6957,8354
2025-01-06 11:19:59,MSFT,134.6607,134.68,5928
2025-01-06 11:20:00,MSFT,134.6837,134.7121,9724
2025-01-06 11:20:01,MSFT,134.6677,134.6917,7652
2025-01-06 11:20:02,MSFT,134.6584,134.6872,2544
2025-01-06 11:20:03,MSFT,134.6584,134.6685,1277
2025-01-06 11:20:04,MSFT,134.6502,134.659,9552
2025-01-06 11:20:05,MSFT,134.6458,134.6626,389
2025-01-06 11:20:06,MSFT,134.6631,134.6688,1449
2025-01-06 11:20:07,MSFT,134.6667,134.6742,1224
2025-01-06 11:20:08,MSFT,134.6304,134.6364,8741
2025-01-06 11:20:09,MSFT,134.6438,134.6527,3315
2025-01-06 11:20:10,MSFT,134.6555,134.6896,877
2025-01-06 11:20:11,MSFT,134.6644,134.686,5901
2025-01-06 11:20:12,MSFT,134.658,134.679,2891
2025-01-06 11:20:13,MSFT,134.6575,134.6722,3827
2025-01-06 11:20:14,MSFT,134.6697,134.6821,2169
2025-01-06 11:20:15,MSFT,134.6427,134.6561,6867
2025-01-06 11:20:16,MSFT,134.6574,134.6796,6230
2025-01-06 11:20:17,MSFT,134.6884,134.6944,8409
2025-01-06 11:20:18,MSFT,134.7086,134.714,4128
2025-01-06 11:20:19,MSFT,134.7063,134.7299,9875
2025-01-06 11:20:20,MSFT,134.7,134.715,408
2025-01-06 11:20:21,MSFT,134.7095,134.7193,8070
2025-01-06 11:20:22,MSFT,134.6838,134.695,80
2025-01-06 11:20:23,MSFT,134.6649,134.6728,7817
2025-01-06 11:20:24,MSFT,134.6458,134.6763,4489
2025-01-06 11:20:25,MSFT,134.6626,134.6764,5406
2025-01-06 11:20:26,MSFT,134.6583,134.6671,3948
2025-01-06 11:20:27,MSFT,134.663,134.6701,66
2025-01-06 11:20:28,MSFT,134.6958,134.7043,3873
2025-01-06 11:20:29,MSFT,134.7207,134.7312,7235
2025-01-06 11:20:30,MSFT,134.7284,134.7432,7210
2025-01-06 11:20:31,MSFT,134.7299,134.7446,562
2025-01-06 11:20:32,MSFT,134.715,134.731,623
2025-01-06 11:20:33,MSFT,134.7334,134.7489,441
2025-01-06 11:20:34,MSFT,134.7105,134.7227,9647
2025-01-06 11:20:35,MSFT,134.7468,134.756,5834
2025-01-06 11:20:36,MSFT,134.7563,134.7667,1721
2025-01-06 11:20:37,MSFT,134.7335,134.7428,6255
2025-01-06 11:20:38,MSFT,134.7194,134.7361,2839
2025-01-06 11:20:39,MSFT,134.7592,134.7712,5228
2025-01-06 11:20:40,MSFT,134.7784,134.7934,1405
2025-01-06 11:20:41,MSFT,134.7732,134.7844,3057
2025-01-06 11:20:42,MSFT,134.8057,134.811,6028
2025-01-06 11:20:43,MSFT,134.7884,134.7944,8551
2025-01-06 11:20:44,MSFT,134.7851,134.7985,1902
2025-01-06 11:20:45,MSFT,134.7784,134.7899,5120
2025-01-06 11:20:46,MSFT,134.7842,134.7916,9248
2025-01-06 11:20:47,MSFT,134.8008,134.8118,8786
2025-01-06 11:20:48,MSFT,134.7954,134.8017,2153
2025-01-06 11:20:49,MSFT,134.792,134.7977,6117
2025-01-06 11:20:50,MSFT,134.764,134.7817,1913
2025-01-06 11:20:51,MSFT,134.7935,134.8012,7162
2025-01-06 11:20:52,MSFT,134.8112,134.84,5548
2025-01-06 11:20:53,MSFT,134.8328,134.8475,3283
2025-01-06 11:20:54,MSFT,134.8398,134.8492,1730
2025-01-06 11:20:55,MSFT,134.8284,134.834,1583
2025-01-06 11:20:56,MSFT,134.8006,134.8179,4530
2025-01-06 11:20:57,MSFT,134.8264,134.8437,3009
2025-01-06 11:20:58,MSFT,134.8564,134.8621,6952
2025-01-06 11:20:59,MSFT,134.8566,134.8694,4432
2025-01-06 11:21:00,MSFT,134.8464,134.8611,1242
2025-01-06 11:21:01,MSFT,134.8619,134.8845,891
2025-01-06 11:21:02,MSFT,134.8236,134.8384,3421
2025-01-06 11:21:03,MSFT,134.8239,134.8323,3555
2025-01-06 11:21:04,MSFT,134.8347,134.8442,3571
2025-01-06 11:21:05,MSFT,134.8522,134.8685,4779
2025-01-06 11:21:06,MSFT,134.8388,134.8539,3602
2025-01-06 11:21:07,MSFT,134.8415,134.8498,1327
2025-01-06 11:21:08,MSFT,134.853,134.8693,3890
2025-01-06 11:21:09,MSFT,134.8571,134.8686,1359
2025-01-06 11:21:10,MSFT,134.8549,134.869,3637
2025-01-06 11:21:11,MSFT,134.8635,134.8751,4017
2025-01-06 11:21:12,MSFT,134.8744,134.8812,7130
2025-01-06 11:21:13,MSFT,134.9018,134.9173,2697
2025-01-06 11:21:14,MSFT,134.9006,134.9116,4952
2025-01-06 11:21:15,MSFT,134.8911,134.9105,7902
2025-01-06 11:21:16,MSFT,134.9218,134.9292,9719
2025-01-06 11:21:17,MSFT,134.9292,134.9345,1358
2025-01-06 11:21:18,MSFT,134.9321,134.9429,2099
2025-01-06 11:21:19,MSFT,134.9512,134.9619,8014
2025-01-06 11:21:20,MSFT,134.9388,134.9517,3526
2025-01-06 11:21:21,MSFT,134.9342,134.9453,6834
2025-01-06 11:21:22,MSFT,134.965,134.9708,978
2025-01-06 11:21:23,MSFT,134.9835,135.0013,6793
2025-01-06 11:21:24,MSFT,135.0041,135.0096,6216
2025-01-06 11:21:25,MSFT,135.0288,135.0353,9358
2025-01-06 11:21:26,MSFT,135.0251,135.0404,2946
2025-01-06 11:21:27,MSFT,135.0305,135.043,4931
2025-01-06 11:21:28,MSFT,135.0275,135.0346,4548
2025-01-06 11:21:29,MSFT,135.0219,135.0389,5176
2025-01-06 11:21:30,MSFT,135.0187,135.0329,5698
2025-01-06 11:21:31,MSFT,134.9819,134.9896,6600
2025-01-06 11:21:32,MSFT,135.0055,135.0128,6339
2025-01-06 11:21:33,MSFT,134.9903,135.0013,185
2025-01-06 11:21:34,MSFT,134.9682,134.9775,1732
2025-01-06 11:21:35,MSFT,134.9813,134.9879,1208
2025-01-06 11:21:36,MSFT,134.9959,135.0046,2963
2025-01-06 11:21:37,MSFT,135.0127,135.0253,2302
2025-01-06 11:21:38,MSFT,135.02,135.0283,1113
2025-01-06 11:21:39,MSFT,135.0157,135.0335,2251
2025-01-06 11:21:40,MSFT,135.0187,135.0489,2372
2025-01-06 11:21:41,MSFT,135.0393,135.0548,1234
2025-01-06 11:21:42,MSFT,135.0171,135.0262,6109
2025-01-06 11:21:43,MSFT,135.0565,135.067,6572
2025-01-06 11:21:44,MSFT,135.0543,135.0608,4518
2025-01-06 11:21:45,MSFT,135.0716,135.0887,7183
2025-01-06 11:21:46,MSFT,135.0928,135.1005,8670
2025-01-06 11:21:47,MSFT,135.1051,135.1117,4542
2025-01-06 11:21:48,MSFT,135.0914,135.1062,3242
2025-01-06 11:21:49,MSFT,135.116,135.1304,9819
2025-01-06 11:21:50,MSFT,135.105,135.1116,4661
